seed_lot_id,species,storage_temperature,storage_relative_humidity,storage_duration_months,packaging_type,seed_moisture_content,dormancy_type,initial_viability,drying_method,germination_temperature,germination_relative_humidity,final_germination_percentage,viability_class,remaining_seed_stock,regeneration_needed
Eggplant_0,Eggplant,8.458567937196744,65.33731776874603,12,plastic,6.966802704,none,97.25810694855159,oven-dried,34.498951498269825,71.66625868545013,89.05487113324588,high,831,no
Eggplant_1,Eggplant,18.468581067313053,76.10735242,35,paper,10.965470308135234,none,95.56247704103446,oven-dried,26.748702579842327,70.84787235938595,72.73679806196115,medium,847,yes
Eggplant_2,Eggplant,-14.3192921,39.286814149111365,20,vacuum,8.068981809209939,physiological,85.08501439504523,oven-dried,26.849929448447334,71.11667177067729,71.13430996,medium,317,yes
Eggplant_3,Eggplant,23.887795571577676,24.31850617692386,30,plastic,9.259041145,none,98.58670769916112,air-dried,28.12195807309368,93.81867766228018,79.43571421726234,medium,954,yes
Eggplant_4,Eggplant,23.43606879000074,71.37830200922329,12,paper,9.928268214,none,87.08574767043557,sun-dried,34.38200447,78.31460350656226,74.61377048780159,medium,412,yes
Eggplant_5,Eggplant,9.257750176,70.19075186921937,15,vacuum,7.914562221590675,physiological,87.37583043604744,sun-dried,25.126065434312892,82.99646508341178,75.33294170073967,medium,230,yes
Eggplant_6,Eggplant,-1.665051241,20.157713965421294,12,paper,11.932660797024695,none,93.15290188605616,oven-dried,26.605818277957127,70.06679128,87.08555585018631,high,195,no
Eggplant_7,Eggplant,16.032964906462908,47.94122975971029,32,paper,7.451752105988939,none,99.43825168407508,sun-dried,20.272400363105408,86.02524372295886,79.36160792783399,medium,132,yes
Eggplant_8,Eggplant,10.009304949811455,48.86694278447999,13,paper,9.936401044922569,none,87.42489422069366,oven-dried,32.08083472767806,82.87886020433022,76.83912073739866,medium,883,yes
Eggplant_9,Eggplant,2.1253255572696474,28.32921306259295,16,foil,7.281740430524675,none,91.77982405667284,oven-dried,32.038794848043054,92.89402951987452,82.02610703391657,medium,151,no
Eggplant_10,Eggplant,15.54716003040722,38.42959336906479,11,foil,8.480014665,none,92.77008754,oven-dried,20.591657238914735,81.44869155,84.16795502521138,medium,258,no
Eggplant_11,Eggplant,-12.87144012,75.94910691241304,31,plastic,10.703611640950585,none,86.67184268989861,air-dried,32.99648327542626,84.71196195262684,71.29827845635171,medium,142,yes
Eggplant_12,Eggplant,6.907834073737984,61.75216555965249,16,foil,5.587547746647584,none,99.58089217,oven-dried,28.19890801229083,93.01197355503206,92.34287768617607,high,65,no
Eggplant_13,Eggplant,0.097494488,45.60826623472485,18,paper,6.617107971236209,none,88.19835472799546,sun-dried,26.84249758571707,90.44135123432872,78.97067316603398,medium,66,yes
Eggplant_14,Eggplant,-2.50728182,53.76381449941429,25,plastic,11.864764112919511,none,91.57836424870376,air-dried,28.67757403385375,93.60761597,78.79760875,medium,109,yes
Eggplant_15,Eggplant,12.02444265191145,74.26950807,32,foil,8.878351433255949,physiological,88.55599539028482,sun-dried,29.027279946038313,93.14072040900713,70.91830551277775,medium,633,yes
Eggplant_16,Eggplant,-12.66802459,58.70487791145105,25,plastic,7.113995399683141,none,95.14314832958482,sun-dried,26.288935918296087,83.59638392,81.78064534012367,medium,932,no
Eggplant_17,Eggplant,-13.60477676,69.21592989767902,6,paper,6.023392294265859,physiological,86.14502851265574,sun-dried,21.772818570117348,72.84319147494891,84.27677758524374,medium,328,no
Eggplant_18,Eggplant,-9.482184793,71.99103128696258,35,paper,11.462277736924598,none,99.75055601953946,air-dried,31.757618562842183,84.88965393,82.65926087095734,medium,454,no
Eggplant_19,Eggplant,-6.831510018,36.36626356967294,26,foil,11.725402940710286,physiological,88.74529840585062,oven-dried,27.33800580069692,73.71202791,76.54176759247015,medium,451,yes
Eggplant_20,Eggplant,-5.862628353,64.05122216093123,4,plastic,5.037936049,none,86.67970155517534,oven-dried,34.191849533737525,79.02688378,83.37534934527716,medium,350,no
Eggplant_21,Eggplant,-13.31332715,66.79369050360188,26,foil,7.042479233441643,none,86.14395737773948,sun-dried,21.657621489931906,73.46447221921551,73.75617727,medium,793,yes
Eggplant_22,Eggplant,-13.48122452,22.382067618260276,9,paper,11.237241712073212,none,97.89629549352128,oven-dried,28.01510352734405,73.27184953216808,91.47527051432873,high,958,no
Eggplant_23,Eggplant,17.03589235520446,62.248459399249526,34,paper,10.119629628365562,none,98.29185114078886,air-dried,33.87289731,84.19129990810792,81.17939208210808,medium,266,no
